"XMean" "XStdDev" "YActivity"
"5722" -0.654194120495544+0i 0.525123024275225 "LAYING"
"5723" -0.651629913276649+0i 0.541437489341666 "LAYING"
"5724" -0.651313939888235+0i 0.544307826468259 "LAYING"
"5725" -0.652674339627808+0i 0.544948065286266 "LAYING"
"5726" -0.653583362618895+0i 0.538277324886295 "LAYING"
"5727" -0.603198681699323+0i 0.548309707772009 "LAYING"
"5728" -0.614144290092424+0i 0.557321194026812 "LAYING"
"5729" -0.626598050999055+0i 0.555015358086205 "LAYING"
"5730" -0.648165173421925+0i 0.543786523799698 "LAYING"
"5731" -0.658137903258823+0i 0.535551206672488 "LAYING"
"5732" -0.657858452613209+0i 0.533075838943327 "LAYING"
"5733" -0.662857841787344+0i 0.523411792929967 "LAYING"
"5734" -0.610562918476471+0i 0.531269155795245 "LAYING"
"5735" -0.612272190805526+0i 0.516430256406163 "LAYING"
"5736" -0.631024539403743+0i 0.513484259501648 "LAYING"
"5737" -0.63222025977647+0i 0.527246729250842 "LAYING"
"5738" -0.650416651841185+0i 0.52888362348691 "LAYING"
"5739" -0.663248931294296+0i 0.536238095324027 "LAYING"
"5740" -0.656095301972371+0i 0.550526702037852 "LAYING"
"5741" -0.646379041240998+0i 0.550727363355227 "LAYING"
"5742" -0.650684688052763+0i 0.552145189516933 "LAYING"
"5743" -0.654979224732799+0i 0.539673090809404 "LAYING"
"5744" -0.652812689325312+0i 0.540109437609322 "LAYING"
"5745" -0.664506100484848+0i 0.50525574532949 "LAYING"
"5746" -0.64929397368877+0i 0.516655006852086 "LAYING"
"5747" -0.639290195978966+0i 0.504854197223516 "LAYING"
"5748" -0.377427872067779+0i 0.467870314284675 "WALKING"
"5749" -0.364954071753832+0i 0.470441141016904 "WALKING"
"5750" -0.353703905863458+0i 0.46289771050517 "WALKING"
"5751" -0.356298214062954+0i 0.461810685420348 "WALKING"
"5752" -0.36062155563672+0i 0.463510727816003 "WALKING"
"5753" -0.34133627214902+0i 0.468672958629328 "WALKING"
"5754" -0.361108965635561+0i 0.474207953350297 "WALKING"
"5755" -0.367927828085009+0i 0.473191098416177 "WALKING"
"5756" -0.373664786389626+0i 0.469746311439426 "WALKING"
"5757" -0.352492217521442+0i 0.465299694977321 "WALKING"
"5758" -0.350535064550446+0i 0.470110960376041 "WALKING"
"5759" -0.362500347444656+0i 0.460879870250432 "WALKING"
"5760" -0.377411207642246+0i 0.467424945110471 "WALKING"
"5761" -0.387959783943371+0i 0.473267181388364 "WALKING"
"5762" -0.373985681203369+0i 0.470194932186784 "WALKING"
"5763" -0.359752534754545+0i 0.469073851907931 "WALKING"
"5764" -0.356357668726417+0i 0.458295120677247 "WALKING"
"5765" -0.386522830284082+0i 0.464919525389726 "WALKING"
"5766" -0.391138716879857+0i 0.472781585803244 "WALKING"
"5767" -0.377109027408431+0i 0.464605032448302 "WALKING"
"5768" -0.384266471147362+0i 0.468508440854896 "WALKING"
"5769" -0.380056919080749+0i 0.47009817806299 "WALKING"
"5770" -0.396743189634582+0i 0.467261685860474 "WALKING"
"5771" -0.379577587831747+0i 0.467535341978762 "WALKING"
"5772" -0.36387794799893+0i 0.462022606692023 "WALKING"
"5773" -0.374245612674332+0i 0.45510345053393 "WALKING"
"5774" -0.25608615341943+0i 0.49732075856595 "WALKING_DOWNSTAIRS"
"5775" -0.239860508921854+0i 0.48127015409587 "WALKING_DOWNSTAIRS"
"5776" -0.270154059361141+0i 0.468029589731805 "WALKING_DOWNSTAIRS"
"5777" -0.272997316315865+0i 0.459345945241146 "WALKING_DOWNSTAIRS"
"5778" -0.226556927031729+0i 0.467019247813861 "WALKING_DOWNSTAIRS"
"5779" -0.192922869796078+0i 0.466209117781921 "WALKING_DOWNSTAIRS"
"5780" -0.22938732187893+0i 0.472599335842786 "WALKING_DOWNSTAIRS"
"5781" -0.290329323233155+0i 0.484600057021554 "WALKING_DOWNSTAIRS"
"5782" -0.288246742979091+0i 0.470636355173652 "WALKING_DOWNSTAIRS"
"5783" -0.296627694482852+0i 0.477267251446116 "WALKING_DOWNSTAIRS"
"5784" -0.275985376182478+0i 0.473232475810218 "WALKING_DOWNSTAIRS"
"5785" -0.210961077646506+0i 0.474472464350007 "WALKING_DOWNSTAIRS"
"5786" -0.191635835252585+0i 0.465582233395371 "WALKING_DOWNSTAIRS"
"5787" -0.251717872782531+0i 0.483621330904737 "WALKING_DOWNSTAIRS"
"5788" -0.306954583074866+0i 0.486790933620109 "WALKING_DOWNSTAIRS"
"5789" -0.269766799858289+0i 0.487006663174185 "WALKING_DOWNSTAIRS"
"5790" -0.274625444342424+0i 0.481963785345686 "WALKING_DOWNSTAIRS"
"5791" -0.250460382539394+0i 0.467235705618238 "WALKING_DOWNSTAIRS"
"5792" -0.266426530302525+0i 0.470693534457054 "WALKING_DOWNSTAIRS"
"5793" -0.216169898368888+0i 0.48122653868857 "WALKING_DOWNSTAIRS"
"5794" -0.234576434471176+0i 0.481285176954332 "WALKING_DOWNSTAIRS"
"5795" -0.386474492273619+0i 0.476684675299416 "WALKING_UPSTAIRS"
"5796" -0.370862075869519+0i 0.47992287720952 "WALKING_UPSTAIRS"
"5797" -0.387649570446524+0i 0.48758617988413 "WALKING_UPSTAIRS"
"5798" -0.375411379910339+0i 0.475671082788899 "WALKING_UPSTAIRS"
"5799" -0.356032169459715+0i 0.476564045304804 "WALKING_UPSTAIRS"
"5800" -0.354410611213547+0i 0.476128715755882 "WALKING_UPSTAIRS"
"5801" -0.39253639374205+0i 0.476638124818741 "WALKING_UPSTAIRS"
"5802" -0.414281262456506+0i 0.474678908059889 "WALKING_UPSTAIRS"
"5803" -0.363560131376791+0i 0.484369726385558 "WALKING_UPSTAIRS"
"5804" -0.359429466083333+0i 0.486268647618843 "WALKING_UPSTAIRS"
"5805" -0.366695569172014+0i 0.470401356330262 "WALKING_UPSTAIRS"
"5806" -0.377828961204278+0i 0.475435388003005 "WALKING_UPSTAIRS"
"5807" -0.371590877552406+0i 0.46753263351333 "WALKING_UPSTAIRS"
"5808" -0.363917469663458+0i 0.467767384636693 "WALKING_UPSTAIRS"
"5809" -0.370577953830125+0i 0.467339938832724 "WALKING_UPSTAIRS"
"5810" -0.406178004132442+0i 0.474231970021427 "WALKING_UPSTAIRS"
"5811" -0.390365212961319+0i 0.488304807498453 "WALKING_UPSTAIRS"
"5812" -0.350381523986453+0i 0.483083664194773 "WALKING_UPSTAIRS"
"5813" -0.369396791532977+0i 0.472673931676451 "WALKING_UPSTAIRS"
"5814" -0.372279949370642+0i 0.478161157423482 "WALKING_UPSTAIRS"
"5815" -0.391916258080392+0i 0.476474091253008 "WALKING_UPSTAIRS"
"5816" -0.38054820695508+0i 0.476677868503322 "WALKING_UPSTAIRS"
"5817" -0.356085611129804+0i 0.465222158281363 "WALKING_UPSTAIRS"
"5818" -0.386614568499198+0i 0.477982639485683 "WALKING_UPSTAIRS"
"5819" -0.619107010799626+0i 0.559167355507063 "STANDING"
"5820" -0.625391889079501+0i 0.568465787719455 "STANDING"
"5821" -0.648919805397754+0i 0.537798797295096 "STANDING"
"5822" -0.643893330781016+0i 0.543606518518855 "STANDING"
"5823" -0.651320651837433+0i 0.542659078580537 "STANDING"
"5824" -0.650607755403298+0i 0.554715255193336 "STANDING"
"5825" -0.652782206238342+0i 0.556738081381891 "STANDING"
"5826" -0.655183336584136+0i 0.539386644373905 "STANDING"
"5827" -0.65723808640713+0i 0.530895703082187 "STANDING"
"5828" -0.661676581883137+0i 0.524608331901207 "STANDING"
"5829" -0.659377025596435+0i 0.54032486966036 "STANDING"
"5830" -0.660836656180321+0i 0.541043095825508 "STANDING"
"5831" -0.652002474261319+0i 0.542718295865849 "STANDING"
"5832" -0.655824982079982+0i 0.539194349040137 "STANDING"
"5833" -0.656394508553476+0i 0.536531765894907 "STANDING"
"5834" -0.656212673839982+0i 0.530468471662127 "STANDING"
"5835" -0.653704496562246+0i 0.543424604769119 "STANDING"
"5836" -0.647487624764884+0i 0.547055200394053 "STANDING"
"5837" -0.650936869170767+0i 0.54708107815779 "STANDING"
"5838" -0.660259868377005+0i 0.528667745314076 "STANDING"
"5839" -0.570532724097683+0i 0.571112850507234 "STANDING"
"5840" -0.621865287055615+0i 0.559795328556134 "STANDING"
"5841" -0.62628919490107+0i 0.569919471635966 "STANDING"
"5842" -0.642471804934225+0i 0.557568437451461 "STANDING"
"5843" -0.642398697251872+0i 0.556846207064829 "STANDING"
"5844" -0.655221135885918+0i 0.539190437353891 "STANDING"
"5845" -0.658701327761854+0i 0.530311792596518 "STANDING"
"5846" -0.650385235368342+0i 0.539500359971346 "STANDING"
"5847" -0.649154295442717+0i 0.535096934115148 "STANDING"
"5848" -0.651532722211943+0i 0.540942331140747 "STANDING"
"5849" -0.645173036138681+0i 0.539145845350552 "STANDING"
"5850" -0.641331772486274+0i 0.546354335631145 "STANDING"
"5851" -0.65226692944795+0i 0.544886966749445 "STANDING"
"5852" -0.645073722339037+0i 0.552364020908294 "STANDING"
"5853" -0.651029308912192+0i 0.54437727349221 "STANDING"
"5854" -0.645526567075936+0i 0.540290310273217 "STANDING"
"5855" -0.539180246111408+0i 0.564317928586473 "SITTING"
"5856" -0.622807979796453+0i 0.576335711198897 "SITTING"
"5857" -0.62749694355082+0i 0.56227730799591 "SITTING"
"5858" -0.627700871403583+0i 0.542532696880374 "SITTING"
"5859" -0.551752097213791+0i 0.563263009906514 "SITTING"
"5860" -0.541722222646488+0i 0.541294606160717 "SITTING"
"5861" -0.587045542065419+0i 0.528190250578873 "SITTING"
"5862" -0.62860085763713+0i 0.548781774903898 "SITTING"
"5863" -0.64988328211836+0i 0.544079087827867 "SITTING"
"5864" -0.648559022154171+0i 0.541504552505784 "SITTING"
"5865" -0.65101147749287+0i 0.540209904442269 "SITTING"
"5866" -0.64890687833672+0i 0.550524865271128 "SITTING"
"5867" -0.652766418922032+0i 0.546586191386344 "SITTING"
"5868" -0.655987852598752+0i 0.552665775868241 "SITTING"
"5869" -0.658562829881319+0i 0.547237645694742 "SITTING"
"5870" -0.60981923124082+0i 0.542067298910239 "SITTING"
"5871" -0.632363007627594+0i 0.545433759328903 "SITTING"
"5872" -0.63584554994549+0i 0.549032250626085 "SITTING"
"5873" -0.638667547298039+0i 0.545825891326618 "SITTING"
"5874" -0.645728131914563+0i 0.539507453094571 "SITTING"
"5875" -0.649970504466845+0i 0.538149823705552 "SITTING"
"5876" -0.648826503081996+0i 0.550550597972517 "SITTING"
"5877" -0.653615327775579+0i 0.543035968642241 "SITTING"
"5878" -0.662791005714082+0i 0.52549212904446 "SITTING"
"5879" -0.657737260958467+0i 0.538085650466345 "SITTING"
"5880" -0.644889481322638+0i 0.558402751641533 "SITTING"
"5881" -0.652912418017558+0i 0.553189919159283 "SITTING"
"5882" -0.652539123152941+0i 0.548156946274667 "SITTING"
"5883" -0.650839650348841+0i 0.55245641111321 "SITTING"
"5884" -0.649768764134849+0i 0.547087102663891 "SITTING"
"5885" -0.589634933315151+0i 0.531646404445121 "SITTING"
"5886" -0.60857434077344+0i 0.535923326294398 "LAYING"
"5887" -0.621441160633155+0i 0.552395137740876 "LAYING"
"5888" -0.640690917824777+0i 0.537399190129576 "LAYING"
"5889" -0.63930446037148+0i 0.538188668078449 "LAYING"
"5890" -0.636359424854545+0i 0.544125355659444 "LAYING"
"5891" -0.640119586788378+0i 0.542835053644166 "LAYING"
"5892" -0.641447395003048+0i 0.532630488291204 "LAYING"
"5893" -0.641932151092513+0i 0.529104678325758 "LAYING"
"5894" -0.635671544480749+0i 0.545450627882193 "LAYING"
"5895" -0.632423787293084+0i 0.548485798914674 "LAYING"
"5896" -0.625569376063993+0i 0.554889612834357 "LAYING"
"5897" -0.621247389324955+0i 0.558615398967227 "LAYING"
"5898" -0.634176979025615+0i 0.540578479574115 "LAYING"
"5899" -0.628032469511266+0i 0.551441779892463 "LAYING"
"5900" -0.624525822288414+0i 0.555174155784591 "LAYING"
"5901" -0.636437769581105+0i 0.539997363857591 "LAYING"
"5902" -0.638839908815526+0i 0.538809779805274 "LAYING"
"5903" -0.577693405708378+0i 0.550299507322978 "LAYING"
"5904" -0.616951852727879+0i 0.545149918790901 "LAYING"
"5905" -0.624343958625811+0i 0.546807215769804 "LAYING"
"5906" -0.636926198045633+0i 0.541446449516711 "LAYING"
"5907" -0.641576223617647+0i 0.543258175039785 "LAYING"
"5908" -0.641454792101604+0i 0.542162001544804 "LAYING"
"5909" -0.652471592931738+0i 0.529602991987868 "LAYING"
"5910" -0.6399869719959+0i 0.542001348368504 "LAYING"
"5911" -0.633009504503387+0i 0.553350707833205 "LAYING"
"5912" -0.639418346741355+0i 0.537397097927057 "LAYING"
"5913" -0.637666214197059+0i 0.540439177545494 "LAYING"
"5914" -0.6366030037123+0i 0.543696018061454 "LAYING"
"5915" -0.645804304872763+0i 0.531780379643694 "LAYING"
"5916" -0.641711267026738+0i 0.538664395292883 "LAYING"
"5917" -0.641823685206774+0i 0.536605729561014 "LAYING"
"5918" -0.632163869782531+0i 0.547698980268834 "LAYING"
"5919" -0.635212616748128+0i 0.541640558251112 "LAYING"
"5920" -0.63212458094549+0i 0.534629367443716 "LAYING"
"5921" -0.44299948508852+0i 0.487731325205393 "WALKING"
"5922" -0.418781479932264+0i 0.480928892783469 "WALKING"
"5923" -0.407500606560695+0i 0.469987938164551 "WALKING"
"5924" -0.415257651832086+0i 0.477498620918844 "WALKING"
"5925" -0.424793377294296+0i 0.479501848482778 "WALKING"
"5926" -0.416534552229127+0i 0.485884974865622 "WALKING"
"5927" -0.400336336942941+0i 0.488572135207443 "WALKING"
"5928" -0.405696178738503+0i 0.477806108953576 "WALKING"
"5929" -0.420320817741872+0i 0.476263400048006 "WALKING"
"5930" -0.423168340121034+0i 0.470087579478065 "WALKING"
"5931" -0.422720527604456+0i 0.464481281764931 "WALKING"
"5932" -0.438154495370588+0i 0.476743700641809 "WALKING"
"5933" -0.489588054737611+0i 0.49417942288181 "WALKING"
"5934" -0.456075045798574+0i 0.483720211007168 "WALKING"
"5935" -0.437939315288414+0i 0.479465429318803 "WALKING"
"5936" -0.432347988570053+0i 0.483296121356366 "WALKING"
"5937" -0.437427708452763+0i 0.48005217737384 "WALKING"
"5938" -0.42666806187861+0i 0.470764670037981 "WALKING"
"5939" -0.403161462723351+0i 0.476048327507716 "WALKING"
"5940" -0.407101662440998+0i 0.481169835565297 "WALKING"
"5941" -0.419385280762727+0i 0.473573816471334 "WALKING"
"5942" -0.400038768363672+0i 0.482066144298874 "WALKING"
"5943" -0.420461512477362+0i 0.483112944416776 "WALKING"
"5944" -0.434254430727629+0i 0.47976902414674 "WALKING"
"5945" -0.428790278768627+0i 0.473919639769725 "WALKING"
"5946" -0.444786808927736+0i 0.481043552791079 "WALKING"
"5947" -0.38921772561795+0i 0.482697098216761 "WALKING_DOWNSTAIRS"
"5948" -0.392976954231729+0i 0.481981642492152 "WALKING_DOWNSTAIRS"
"5949" -0.383778121026381+0i 0.480430157347723 "WALKING_DOWNSTAIRS"
"5950" -0.38380499735098+0i 0.479516002475389 "WALKING_DOWNSTAIRS"
"5951" -0.325729521988966+0i 0.471863749806691 "WALKING_DOWNSTAIRS"
"5952" -0.308075508569055+0i 0.469696745386755 "WALKING_DOWNSTAIRS"
"5953" -0.381578035579073+0i 0.484321730882769 "WALKING_DOWNSTAIRS"
"5954" -0.393585141185205+0i 0.481438936482221 "WALKING_DOWNSTAIRS"
"5955" -0.398072401991194+0i 0.482790829180132 "WALKING_DOWNSTAIRS"
"5956" -0.390027584579893+0i 0.48102588668263 "WALKING_DOWNSTAIRS"
"5957" -0.363366594358467+0i 0.476299159726213 "WALKING_DOWNSTAIRS"
"5958" -0.349379164376257+0i 0.472494680998531 "WALKING_DOWNSTAIRS"
"5959" -0.34061933518984+0i 0.488332686842357 "WALKING_DOWNSTAIRS"
"5960" -0.328034523615508+0i 0.482263662802363 "WALKING_DOWNSTAIRS"
"5961" -0.353823260205187+0i 0.483785369067643 "WALKING_DOWNSTAIRS"
"5962" -0.359558838025134+0i 0.486495030403159 "WALKING_DOWNSTAIRS"
"5963" -0.370688756316578+0i 0.493909008246725 "WALKING_DOWNSTAIRS"
"5964" -0.361327422285561+0i 0.478103727560313 "WALKING_DOWNSTAIRS"
"5965" -0.357125177363815+0i 0.477203414369463 "WALKING_DOWNSTAIRS"
"5966" -0.334366045442068+0i 0.466319082919293 "WALKING_DOWNSTAIRS"
"5967" -0.317750373576292+0i 0.465079805378209 "WALKING_DOWNSTAIRS"
"5968" -0.315128571439964+0i 0.468095751071057 "WALKING_DOWNSTAIRS"
"5969" -0.337008358094296+0i 0.475017309522047 "WALKING_DOWNSTAIRS"
"5970" -0.351167920306952+0i 0.47140838795475 "WALKING_DOWNSTAIRS"
"5971" -0.4490006490082+0i 0.500360307135333 "WALKING_UPSTAIRS"
"5972" -0.446786933+0i 0.499381153559839 "WALKING_UPSTAIRS"
"5973" -0.453860421557219+0i 0.481969823557934 "WALKING_UPSTAIRS"
"5974" -0.456566136914082+0i 0.485865896751323 "WALKING_UPSTAIRS"
"5975" -0.453311314716756+0i 0.483682448267968 "WALKING_UPSTAIRS"
"5976" -0.430344458785561+0i 0.474545107296329 "WALKING_UPSTAIRS"
"5977" -0.428709848227807+0i 0.486018690083103 "WALKING_UPSTAIRS"
"5978" -0.45238703825098+0i 0.498813663418275 "WALKING_UPSTAIRS"
"5979" -0.459407509042246+0i 0.494225008546607 "WALKING_UPSTAIRS"
"5980" -0.438994407808021+0i 0.498624320699111 "WALKING_UPSTAIRS"
"5981" -0.445168526021925+0i 0.503111055589418 "WALKING_UPSTAIRS"
"5982" -0.434855331105348+0i 0.481415267365265 "WALKING_UPSTAIRS"
"5983" -0.424865632453476+0i 0.473822147383759 "WALKING_UPSTAIRS"
"5984" -0.461130741943137+0i 0.491677749660395 "WALKING_UPSTAIRS"
"5985" -0.475497969680392+0i 0.472677095874164 "WALKING_UPSTAIRS"
"5986" -0.469923953297683+0i 0.479594667414086 "WALKING_UPSTAIRS"
"5987" -0.477296303503654+0i 0.506240774110893 "WALKING_UPSTAIRS"
"5988" -0.475947966096631+0i 0.501635683460868 "WALKING_UPSTAIRS"
"5989" -0.455128807624599+0i 0.493699969345316 "WALKING_UPSTAIRS"
"5990" -0.442694750829768+0i 0.491897924031868 "WALKING_UPSTAIRS"
"5991" -0.45261362124082+0i 0.479576490208056 "WALKING_UPSTAIRS"
"5992" -0.452406639701711+0i 0.480838572330085 "WALKING_UPSTAIRS"
"5993" -0.453149430597148+0i 0.478648500933455 "WALKING_UPSTAIRS"
"5994" -0.459923964603565+0i 0.486574978197733 "WALKING_UPSTAIRS"
"5995" -0.448773820209447+0i 0.500798367344971 "WALKING_UPSTAIRS"
"5996" -0.453209284038146+0i 0.503221158980136 "WALKING_UPSTAIRS"
"5997" -0.466105383642603+0i 0.495292118405404 "WALKING_UPSTAIRS"
"5998" -0.617295380402852+0i 0.552056368163679 "STANDING"
"5999" -0.661316956053654+0i 0.520124625373244 "STANDING"
"6000" -0.652714008941533+0i 0.54285007672336 "STANDING"
"6001" -0.648104462752914+0i 0.534420057239435 "STANDING"
"6002" -0.654762559454011+0i 0.525526202516676 "STANDING"
"6003" -0.660264842985187+0i 0.524884002400129 "STANDING"
"6004" -0.658296172248841+0i 0.523102429430635 "STANDING"
"6005" -0.658720451485561+0i 0.526889665792023 "STANDING"
"6006" -0.650916880137255+0i 0.547053163922859 "STANDING"
"6007" -0.649166048651872+0i 0.536702752162605 "STANDING"
"6008" -0.635918398953119+0i 0.517838907761263 "STANDING"
"6009" -0.616791581588948+0i 0.526522901010534 "STANDING"
"6010" -0.626638053214082+0i 0.533873283423773 "STANDING"
"6011" -0.651884520771465+0i 0.540011812474867 "STANDING"
"6012" -0.654577954809804+0i 0.533147204519555 "STANDING"
"6013" -0.654806939201604+0i 0.526156111114426 "STANDING"
"6014" -0.650334831958467+0i 0.529278574698449 "STANDING"
"6015" -0.651433064990018+0i 0.522068824263268 "STANDING"
"6016" -0.664037829392121+0i 0.518126702898818 "STANDING"
"6017" -0.659717478136185+0i 0.520891151507527 "STANDING"
"6018" -0.658045061737968+0i 0.521583597216918 "STANDING"
"6019" -0.665044486151872+0i 0.516774880786857 "STANDING"
"6020" -0.660507472224242+0i 0.518948615120774 "STANDING"
"6021" -0.65701520181016+0i 0.518119714131183 "STANDING"
"6022" -0.617197972843672+0i 0.559242671511543 "STANDING"
"6023" -0.634380439426542+0i 0.538483315714925 "STANDING"
"6024" -0.645275870887879+0i 0.528731887197087 "STANDING"
"6025" -0.652491422485312+0i 0.521726467090594 "STANDING"
"6026" -0.629702489213995+0i 0.510167453613291 "STANDING"
"6027" -0.627640893946595+0i 0.512525094606003 "STANDING"
"6028" -0.641116744983298+0i 0.544533256810272 "STANDING"
"6029" -0.658254944610624+0i 0.531414627498864 "STANDING"
"6030" -0.653439976219251+0i 0.530249791126771 "STANDING"
"6031" -0.65946715530713+0i 0.521652978030779 "STANDING"
"6032" -0.63770145342549+0i 0.521680314077405 "STANDING"
"6033" -0.61678731745508+0i 0.520836568421551 "STANDING"
"6034" -0.620715092692513+0i 0.530870976668611 "STANDING"
"6035" -0.650615283448717+0i 0.530195873085525 "STANDING"
"6036" -0.642271271099162+0i 0.534055713012613 "STANDING"
"6037" -0.651649172274617+0i 0.527973755379744 "STANDING"
"6038" -0.655905273916542+0i 0.524499286340457 "STANDING"
"6039" -0.648961477666132+0i 0.522135987618244 "STANDING"
"6040" -0.624986624903922+0i 0.562910167718806 "SITTING"
"6041" -0.645287229274688+0i 0.540874995874105 "SITTING"
"6042" -0.650453109470767+0i 0.540798200155446 "SITTING"
"6043" -0.649260690895009+0i 0.548961727007771 "SITTING"
"6044" -0.64421350640713+0i 0.55468961235139 "SITTING"
"6045" -0.653974301231551+0i 0.546567389093827 "SITTING"
"6046" -0.657046252083779+0i 0.541499603861604 "SITTING"
"6047" -0.658280332187576+0i 0.527773031840043 "SITTING"
"6048" -0.660033317306667+0i 0.529212490862194 "SITTING"
"6049" -0.657060429969733+0i 0.528116924317471 "SITTING"
"6050" -0.66191560496057+0i 0.51928390235257 "SITTING"
"6051" -0.657927804116934+0i 0.525016066232651 "SITTING"
"6052" -0.659394998075062+0i 0.534437405934432 "SITTING"
"6053" -0.655752954464528+0i 0.539720130085116 "SITTING"
"6054" -0.647984848666488+0i 0.536741986144899 "SITTING"
"6055" -0.650143479386096+0i 0.530646824498992 "SITTING"
"6056" -0.653037251356168+0i 0.529499312339074 "SITTING"
"6057" -0.651146203982175+0i 0.535711364277868 "SITTING"
"6058" -0.647906017169697+0i 0.540448690023559 "SITTING"
"6059" -0.650546326839162+0i 0.543854268890249 "SITTING"
"6060" -0.65112147362353+0i 0.54426661127895 "SITTING"
"6061" -0.659568244222282+0i 0.512937925385869 "SITTING"
"6062" -0.611982650891159+0i 0.543628191163171 "SITTING"
"6063" -0.63709792283975+0i 0.531156437359062 "SITTING"
"6064" -0.646801118382353+0i 0.51720027947994 "SITTING"
"6065" -0.650400827172192+0i 0.516337070574479 "SITTING"
"6066" -0.658447614374688+0i 0.521667276064504 "SITTING"
"6067" -0.652593808865419+0i 0.526690014808427 "SITTING"
"6068" -0.657476712893583+0i 0.527090881903205 "SITTING"
"6069" -0.654115272760784+0i 0.542757513176078 "SITTING"
"6070" -0.652217613425579+0i 0.538520777327209 "SITTING"
"6071" -0.652996596057772+0i 0.535282850585414 "SITTING"
"6072" -0.654803047163565+0i 0.542094499200822 "SITTING"
"6073" -0.655404518308021+0i 0.542747834717488 "SITTING"
"6074" -0.650047509819073+0i 0.543628035028542 "SITTING"
"6075" -0.656857179827807+0i 0.535865099365408 "SITTING"
"6076" -0.657265404182531+0i 0.539863314990378 "SITTING"
"6077" -0.652045841735829+0i 0.529184907807349 "SITTING"
"6078" -0.622132957402995+0i 0.544231723835399 "LAYING"
"6079" -0.632605168493583+0i 0.541304880025025 "LAYING"
"6080" -0.643656969553298+0i 0.542974303021259 "LAYING"
"6081" -0.648916396197148+0i 0.537976519394697 "LAYING"
"6082" -0.652069397256328+0i 0.530791953622457 "LAYING"
"6083" -0.645351672262745+0i 0.541076681512101 "LAYING"
"6084" -0.641856258679857+0i 0.542268882771661 "LAYING"
"6085" -0.645029617482638+0i 0.542597089142493 "LAYING"
"6086" -0.634564017324421+0i 0.547906525771161 "LAYING"
"6087" -0.634835572418128+0i 0.546398274819249 "LAYING"
"6088" -0.636626997927808+0i 0.553204819581807 "LAYING"
"6089" -0.6372549040959+0i 0.550767148510137 "LAYING"
"6090" -0.64670910312139+0i 0.535578964405115 "LAYING"
"6091" -0.636080079603387+0i 0.547502405476657 "LAYING"
"6092" -0.630899542790196+0i 0.554672339308581 "LAYING"
"6093" -0.634273757643832+0i 0.556015906686145 "LAYING"
"6094" -0.633805910429269+0i 0.554509109791585 "LAYING"
"6095" -0.63755772091943+0i 0.557447154309089 "LAYING"
"6096" -0.63405097934492+0i 0.548536159472866 "LAYING"
"6097" -0.568587959102317+0i 0.554195795777227 "LAYING"
"6098" -0.601391349829929+0i 0.549080760422596 "LAYING"
"6099" -0.63385419697861+0i 0.530751605307836 "LAYING"
"6100" -0.647423683593405+0i 0.522697327147391 "LAYING"
"6101" -0.65398011664795+0i 0.520096781061977 "LAYING"
"6102" -0.658941313251515+0i 0.517481897235911 "LAYING"
"6103" -0.65435383185164+0i 0.51960819930618 "LAYING"
"6104" -0.648472835492852+0i 0.540222371493842 "LAYING"
"6105" -0.652755762079679+0i 0.531147522153752 "LAYING"
"6106" -0.65368330547344+0i 0.526207872694913 "LAYING"
"6107" -0.63494133733262+0i 0.515891393759025 "LAYING"
"6108" -0.631458717003333+0i 0.519628242320582 "LAYING"
"6109" -0.643293893149554+0i 0.535707468224481 "LAYING"
"6110" -0.651036052766007+0i 0.538417562255356 "LAYING"
"6111" -0.653822841851337+0i 0.531028736274507 "LAYING"
"6112" -0.643417132399971+0i 0.535790329501885 "LAYING"
"6113" -0.464477430507487+0i 0.477318751993793 "WALKING"
"6114" -0.435752138680036+0i 0.47506322880213 "WALKING"
"6115" -0.418052960563102+0i 0.471934325198673 "WALKING"
"6116" -0.421973695626203+0i 0.478171202951873 "WALKING"
"6117" -0.435883760936542+0i 0.475434890376581 "WALKING"
"6118" -0.428983038040463+0i 0.476110868279284 "WALKING"
"6119" -0.421596361058467+0i 0.477273065065075 "WALKING"
"6120" -0.439839657468645+0i 0.47584930162894 "WALKING"
"6121" -0.437573926484135+0i 0.474376459744087 "WALKING"
"6122" -0.42581627460205+0i 0.469672492263998 "WALKING"
"6123" -0.440500597209483+0i 0.469083084314742 "WALKING"
"6124" -0.446392046189127+0i 0.475246260805325 "WALKING"
"6125" -0.46352225860852+0i 0.482793702402834 "WALKING"
"6126" -0.447924947444742+0i 0.477114310686312 "WALKING"
"6127" -0.45246489795508+0i 0.482633966132583 "WALKING"
"6128" -0.440740167983601+0i 0.480077404275916 "WALKING"
"6129" -0.420286338951337+0i 0.470541079427667 "WALKING"
"6130" -0.415802572914795+0i 0.465917742218584 "WALKING"
"6131" -0.434417817131355+0i 0.467634030371189 "WALKING"
"6132" -0.43796389907148+0i 0.46867404692099 "WALKING"
"6133" -0.437043629875758+0i 0.476327566451198 "WALKING"
"6134" -0.438630248416934+0i 0.481912076405945 "WALKING"
"6135" -0.436633600891907+0i 0.480969924965379 "WALKING"
"6136" -0.441082704606061+0i 0.479043561588828 "WALKING"
"6137" -0.441858026739323+0i 0.469401228043336 "WALKING"
"6138" -0.339853616849733+0i 0.487196855665959 "WALKING_DOWNSTAIRS"
"6139" -0.316920536356096+0i 0.483412416830384 "WALKING_DOWNSTAIRS"
"6140" -0.324450482193048+0i 0.477807715459166 "WALKING_DOWNSTAIRS"
